,Stage_Name,Date,Stage_Type,Start,Finish,Race_ID,Stage#,url,Length
920,National Championships Italy U23 - Road Race 2018,2018-06-23,RR,Taino,Taino,206,0,race/nc-italy-u23/2018,174.6
921,National Championships Portugal U23 - Road Race 2018,2018-06-23,RR,Belmonte,Belmonte,207,0,race/nc-portugal-u23/2018,160.4
922,National Championships Spain U23 - Road Race 2018,2018-06-23,RR,Oropesa del Mar,Culla,208,0,race/nc-spain-u23/2018,161.5
923,National Championships Belgium - Road Race 2018,2018-06-24,RR,Binche,Binche,209,0,race/nc-belgium/2018,223.6
924,National Championships Croatia - Road Race 2018,2018-06-24,RR,Start,Finish,210,0,race/nc-croatia/2018,134.4
925,National Championships Czech Republic - Road Race 2018,2018-06-24,RR,Plzeň,Plzeň,211,0,race/nc-czech-republic/2018,192.0
926,National Championships Greece - Road Race 2018,2018-06-24,RR,Mytilene,Mytilene,212,0,race/nc-greece/2018,145.0
927,National Championships Iceland - Road Race 2018,2018-06-24,RR,Start,Finish,213,0,race/national-championships-iceland---road-race/2018,141.0
928,National Championships Lithuania - Road Race 2018,2018-06-24,RR,Gargždai,Gargždai,214,0,race/nc-lithuania/2018,182.4
929,National Championships Macedonia - Road Race 2018,2018-06-24,RR,Kumanovo,Kumanovo,215,0,race/nc-macedonia/2018,120.0
930,National Championships Norway - Road Race 2018,2018-06-24,RR,Sandefjord,Sandefjord,216,0,race/nc-norway/2018,208.0
931,National Championships Poland - Road Race 2018,2018-06-24,RR,Ostróda,Ostróda,217,0,race/nc-poland/2018,204.0
932,National Championships Portugal - Road Race 2018,2018-06-24,RR,Belmonte,Belmonte,218,0,race/nc-portugal2/2018,181.8
933,National Championships Romania - Road Race 2018,2018-06-24,RR,Agnita,Agnita,219,0,race/nc-romania/2018,120.0
934,National Championships Serbia - Road Race 2018,2018-06-24,RR,Start,Finish,220,0,race/nc-serbia/2018,131.2
935,National Championships Slovakia - Road Race 2018,2018-06-24,RR,Plzeň,Plzeň,221,0,race/nc-slovakia/2018,192.0
936,National Championships Slovenia - Road Race 2018,2018-06-24,RR,Start,Finish,222,0,race/nc-slovenia/2018,178.5
937,National Championships Spain - Road Race 2018,2018-06-24,RR,Castello,Benicassim,223,0,race/nc-spain/2018,215.0
938,National Championships Sweden - Road Race 2018,2018-06-24,RR,Båstad,Båstad,224,0,race/nc-sweden/2018,184.8
939,National Championships Ukraine - Road Race 2018,2018-06-24,RR,Start,Finish,225,0,race/nc-ukraine/2018,0.0
940,National Championships Ukraine U23 - Road Race 2018,2018-06-24,RR,Start,Finish,226,0,race/nc-ukraine-u23/2018,0.0
941,Paris-Chauny (classique) 2018,2018-06-24,RR,Compiègne,Chauny,227,0,race/paris-chauny-classique/2018,198.65
942,National Championships Romania U23 - Road Race 2018,2018-06-24,RR,Agnita,Agnita,228,0,race/nc-romania-u23/2018,120.0
943,National Championships Azerbaijan - ITT 2018,2018-06-26,RR,Start,Finish,229,0,race/nc-azerbaijan-itt/2018,0.0
944,National Championships Bulgaria - ITT 2018,2018-06-27,RR,Start,Finish,230,0,race/nc-bulgaria-itt/2018,0.0
945,National Championships Netherlands - ITT 2018,2018-06-27,RR,Bergen op Zoom,Bergen op Zoom,231,0,race/nc-netherlands-itt/2018,52.3
946,National Championships Switzerland - ITT 2018,2018-06-27,RR,Schneisingen,Schneisingen,232,0,race/nc-switzerland-itt/2018,37.3
947,Internationale Wielertrofee Jong Maar Moedig I.W.T. 2018,2018-06-27,RR,Oetingen,Oetingen,233,0,race/int-wielertrofee-jong-maar-moedig-iwt/2018,179.0
948,Mediterranean Games - Road Race 2018,2018-06-27,RR,Tarragona,Tarragona,234,0,race/mersin-mediterranean-games/2018,143.0
949,National Championships Greece U23 - ITT 2018,2018-06-27,RR,Mytilene,Mytilene,235,0,race/nc-greece-u23-itt/2018,36.0
950,National Championships Netherlands U23 - ITT 2018,2018-06-27,RR,Bergen op Zoom,Bergen op Zoom,236,0,race/nc-netherlands-tt-espoirs/2018,28.8
951,National Championships Switzerland U23 - ITT 2018,2018-06-27,RR,Schneisingen,Schneisingen,237,0,race/nc-switzerland-u23-itt/2018,37.3
952,National Championships Azerbaijan - Road Race 2018,2018-06-28,RR,Start,Finish,238,0,race/nc-azerbaijan/2018,0.0
953,National Championships Denmark - ITT 2018,2018-06-28,RR,Nykøbing Falster,,239,0,race/nc-denmark-itt/2018,39.8
954,National Championships Estonia - ITT 2018,2018-06-28,RR,Otepää,Otepää,240,0,race/nc-estonia-itt/2018,30.0
955,National Championships France - ITT 2018,2018-06-28,RR,Mantes-la-Jolie,Mantes-la-Jolie,241,0,race/nc-france-itt/2018,45.4
956,National Championships Great Britain - ITT 2018,2018-06-28,RR,Kirkley Hall,Kirkley Hall,242,0,race/nc-great-britain-itt/2018,39.7
957,National Championships Hungary - ITT 2018,2018-06-28,RR,Start,Finish,243,0,race/nc-hungary-itt/2018,38.0
958,National Championships Ireland - ITT 2018,2018-06-28,RR,Collooney,Collooney,244,0,race/nc-ireland-itt/2018,35.0
959,National Championships Latvia - ITT 2018,2018-06-28,RR,"Riga,",Riga,245,0,race/nc-latvia-itt/2018,32.4
960,National Championships Luxembourg - ITT 2018,2018-06-28,RR,Redange,Redange,246,0,race/nc-luxembourg-itt/2018,23.4
961,National Championships Great Britain U23 - ITT 2018,2018-06-28,RR,Start,Finish,247,0,race/nc-great-britain-u23-itt/2018,28.6
962,National Championships Hungary U23 - ITT 2018,2018-06-28,RR,Start,Finish,248,0,race/nc-hungary-u23-itt/2018,38.0
963,National Championships Ireland U23 - ITT 2018,2018-06-28,RR,Start,Finish,249,0,race/nc-ireland-itt-u23/2018,0.0
964,National Championships Luxembourg U23 - ITT 2018,2018-06-28,RR,Redange,Redange,250,0,race/nc-luxembourg-u23-itt/2018,23.4
965,National Championships Austria - ITT 2018,2018-06-29,RR,Stephanshart,Stephanshart,251,0,race/nc-austria-itt/2018,28.0
966,National Championships Belarus - ITT 2018,2018-06-29,RR,Start,Finish,252,0,race/nc-belarus-itt/2018,35.0
967,National Championships Finland - ITT 2018,2018-06-29,RR,Start,Finish,253,0,race/nc-finland-itt/2018,0.0
968,National Championships Georgia - ITT 2018,2018-06-29,RR,Start,Finish,254,0,race/nc-georgia-itt/2018,0.0
969,National Championships Germany - ITT 2018,2018-06-29,RR,Einhausen,Einhausen,255,0,race/nc-germany-itt/2018,45.0
970,National Championships Russia - ITT 2018,2018-06-29,RR,Start,Finish,256,0,race/nc-russia-itt/2018,0.0
971,National Championships Germany U23 - ITT 2018,2018-06-29,RR,Einhausen,Einhausen,257,0,race/nc-germany-u23-itt/2018,30.0
972,National Championships Israel - Road Race 2018,2018-06-30,RR,Beit Guvrin,Beit Guvrin,258,0,race/nc-israel/2018,145.0
973,National Championships Israel U23 - Road Race 2018,2018-06-30,RR,Start,Finish,259,0,race/national-championships-israel-u23-road-race/2018,0.0
974,National Championships Italy - Road Race 2018,2018-06-30,RR,Darfo Boario Terme,Darfo Boario Terme,260,0,race/nc-italy/2018,233.8
975,National Championships Moldova - ITT 2018,2018-06-30,RR,Start,Finish,261,0,race/nc-moldova-itt/2018,24.0
976,Mediterranean Games - ITT 2018,2018-06-30,RR,Start,Finish,262,0,race/mediterranean-games-itt/2018,25.0
977,National Championships Netherlands U23 - Road Race 2018,2018-06-30,RR,NispenHoogerheide,Hoogerheide,263,0,race/nc-netherlands-u23/2018,164.1
978,Omloop Het Nieuwsblad Beloften/Circuit Het Nieuwsblad Espoirs 2018,2018-06-30,RR,Zottegem,Zottegem,264,0,race/omloop-het-nieuwsblad-beloften/2018,176.7
979, National Championships Finland - Road Race 2018,2018-07-01,RR,Noormarkku,Noormarkku,265,0,race/nc-finland/2018,190.0
980,National Championships Austria - Road Race 2018,2018-07-01,RR,Wien,Wien,266,0,race/nc-austria/2018,180.0
981,National Championships Belarus - Road Race 2018,2018-07-01,RR,Start,Finish,267,0,race/nc-belarus/2018,0.0
982,National Championships Bosnia and Herzegovina - Road Race 2018,2018-07-01,RR,Start,Finish,268,0,race/nc-bosnia-and-herzegovina/2018,82.5
983,National Championships Bulgaria - Road Race 2018,2018-07-01,RR,Start,Finish,269,0,race/nc-bulgaria/2018,0.0
984,National Championships Denmark - Road Race 2018,2018-07-01,RR,Stubbekøbing,Nysted,270,0,race/danish-championships/2018,219.0
985,National Championships Estonia - Road Race 2018,2018-07-01,RR,Sihva,Sihva,271,0,race/nc-estonia/2018,165.0
986,National Championships France - Road Race 2018,2018-07-01,RR,Mantes-la-Jolie,Mantes-la-Jolie,272,0,race/nc-france/2018,253.0
987,National Championships Georgia - Road Race 2018,2018-07-01,RR,Start,Finish,273,0,race/nc-georgia/2018,0.0
988,National Championships Germany - Road Race 2018,2018-07-01,RR,Einhausen,Einhausen,274,0,race/nc-germany/2018,228.0
989,National Championships Great Britain - Road Race 2018,2018-07-01,RR,Stamfordham,Stamfordham,275,0,race/ncgreat-britain/2018,185.6
990,National Championships Hungary - Road Race 2018,2018-07-01,RR,Start,Finish,276,0,race/nc-hungary/2018,157.0
991,National Championships Hungary U23 - Road Race 2018,2018-07-01,RR,Start,Finish,277,0,race/nc-hungary-u23/2018,0.0
992,National Championships Ireland - Road Race 2018,2018-07-01,RR,Collooney,Collooney,278,0,race/nc-ireland/2018,170.0
993,National Championships Latvia - Road Race 2018,2018-07-01,RR,Talsi,Talsi,279,0,race/nc-latvia/2018,185.0
994,National Championships Lebanon - Road Race 2018,2018-07-01,RR,Start,Finish,280,0,race/nc-libanon/2018,0.0
995,National Championships Luxembourg - Road Race 2018,2018-07-01,RR,Redange,Redange,281,0,race/nc-luxembourg/2018,156.8
996,National Championships Moldova - Road Race 2018,2018-07-01,RR,Start,Finish,282,0,race/nc-moldova/2018,107.0
997,National Championships Netherlands - Road Race 2018,2018-07-01,RR,Nispen,Hoogerheide,283,0,race/nc-netherlands/2018,221.6
998,National Championships Russia - Road Race 2018,2018-07-01,RR,Kursk,Kursk,284,0,race/nc-russia/2018,180.0
999,National Championships Russia WE - Road Race 2018,2018-07-01,RR,Start,Finish,285,0,race/nc-russia-we/2018,0.0
1000,National Championships Switzerland - Road Race 2018,2018-07-01,RR,Schneisingen,Schneisingen,286,0,race/nc-switserland/2018,200.4
1001,National Championships Turkey - ITT 2018,2018-07-03,RR,Start,Finish,287,0,race/nc-turkey-itt/2018,24.0
1002,Trofeo Citta di Brescia 2018,2018-07-03,RR,Brescia,Brescia,288,0,race/trofeo-citta-di-brescia/2018,121.8
1003,Course Cycliste de Solidarnosc et des Champions Olympiques 2018  Stage 1,2018-07-04,RR,Sanok,Sedziszow Malopolski,289,1,race/course-cycliste-de-solidarnosc/2018/stage-1,91.5
1004,Course Cycliste de Solidarnosc et des Champions Olympiques 2018  Stage 2,2018-07-04,RR,Strzyzow,Krosno,289,2,race/course-cycliste-de-solidarnosc/2018/stage-2,100.3
1005,Course Cycliste de Solidarnosc et des Champions Olympiques 2018  Stage 3,2018-07-05,RR,Jaslo,Stalowa Wola,289,3,race/course-cycliste-de-solidarnosc/2018/stage-3,145.6
1006,Course Cycliste de Solidarnosc et des Champions Olympiques 2018  Stage 4,2018-07-06,RR,Nowy Sacz,Jaworzno,289,4,race/course-cycliste-de-solidarnosc/2018/stage-4,197.9
1007,Course Cycliste de Solidarnosc et des Champions Olympiques 2018  Stage 5,2018-07-07,RR,Kielce,Lodz,289,5,race/course-cycliste-de-solidarnosc/2018/stage-5,185.0
1008,National Championships Turkey - Road Race 2018,2018-07-05,RR,Start,Finish,290,0,race/nc-turkey/2018,115.0
1009,National Championships Turkey MJ - Road Race 2018,2018-07-05,RR,Start,Finish,291,0,race/nc-turkey-mj/2018,0.0
1010,Sibiu Cycling Tour 2018  Prologue,2018-07-05,Prologue,Sibiu,Sibiu,292,1,race/sibiu-cycling-tour/2018/prologue,2.2
1011,Sibiu Cycling Tour 2018  Stage 1,2018-07-06,RR,Sibiu,Balea Lac,292,2,race/sibiu-cycling-tour/2018/stage-1,91.2
1012,Sibiu Cycling Tour 2018  Stage 2,2018-07-07,RR,Sibiu,Paltinis,292,3,race/sibiu-cycling-tour/2018/stage-2,185.4
1013,Sibiu Cycling Tour 2018  Stage 3 (TTT),2018-07-08,TTT,Cisnadie,Sibiu,292,4,race/sibiu-cycling-tour/2018/stage-3a,9.6
1014,Sibiu Cycling Tour 2018  Stage 3,2018-07-08,RR,Sibiu,Sibiu,292,5,race/sibiu-cycling-tour/2018/stage-3b,152.8
1015,National Championships Italy U23 - ITT 2018,2018-07-06,RR,Cavedine,Cavedine,293,0,race/nc-italy-u23-itt/2018,24.0
1016,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 1,2018-07-07,RR,Feldkirch,Feldkirch,294,1,race/tour-of-austria/2018/stage-1,152.8
1017,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 2,2018-07-08,RR,Feldkirch,Fulpmes / Telfes,294,2,race/tour-of-austria/2018/stage-2,181.5
1018,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 3,2018-07-09,RR,Kufstein,Kitzbüheler Horn,294,3,race/tour-of-austria/2018/stage-3,133.6
1019,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 4,2018-07-10,RR,Kitzbühel,Prägraten,294,4,race/tour-of-austria/2018/stage-4,143.0
1020,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 5,2018-07-11,RR,Matrei,Großglockner,294,5,race/tour-of-austria/2018/stage-5,92.9
1021,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 6,2018-07-12,RR,Knittelfeld,Wenigzell,294,6,race/tour-of-austria/2018/stage-6,167.4
1022,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 7,2018-07-13,RR,Waidhofen/Ybbs,Sonntagberg,294,7,race/tour-of-austria/2018/stage-7,129.3
1023,Int. Österreich-Rundfahrt-Tour of Austria 2018  Stage 8,2018-07-14,RR,Scheibbs,Wels,294,8,race/tour-of-austria/2018/stage-8,163.2
1024,National Championships Albania - ITT 2018,2018-07-07,RR,Start,Finish,295,0,race/nc-albania-itt/2018,36.0
1025,National Championships Albania - Road Race 2018,2018-07-08,RR,Start,Finish,296,0,race/nc-albania/2018,175.0
1026,National Championships Lebanon - ITT 2018,2018-07-08,RR,Start,Finish,297,0,race/nc-libanon-itt/2018,0.0
1027,Giro del Medio Brenta 2018,2018-07-08,RR,Villa del Conte,Gallio nel Vicentino,298,0,race/giro-del-medio-brenta/2018,176.0
1028,Grand Prix Albert Fauville - Baulet 2018,2018-07-08,RR,Wanfercée-Baulet,Wanfercée-Baulet,299,0,race/gp-albert-fauville/2018,168.4
1029,Grand Prix de la Ville de Nogent-sur-Oise 2018,2018-07-08,RR,Nogent-sur-Ois,Nogent-sur-Ois,300,0,race/gp-de-la-ville-de-nogent-sur-oise/2018,168.0
1030,Giro Ciclistico della Valle d'Aosta Mont Blanc 2018  Prologue,2018-07-11,Prologue,Saint-Gervais Mont-Blanc,Saint-Nicolas de Véroce,301,1,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2018/prologue,7.9
1031,Giro Ciclistico della Valle d'Aosta Mont Blanc 2018  Stage 1,2018-07-12,RR,Rhêmes-Saint-Georges,Rhêmes-Notre-Dame,301,2,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2018/stage-1,158.8
1032,Giro Ciclistico della Valle d'Aosta Mont Blanc 2018  Stage 2,2018-07-13,RR,Tavagnasco,Quassolo,301,3,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2018/stage-2,148.6
1033,Giro Ciclistico della Valle d'Aosta Mont Blanc 2018  Stage 3,2018-07-14,RR,Ayas,Ayas,301,4,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2018/stage-3,160.7
1034,Giro Ciclistico della Valle d'Aosta Mont Blanc 2018  Stage 4,2018-07-15,RR,Valtournenche,Breuil Cervinia,301,5,race/giro-ciclistico-della-valle-d-aosta-mont-blanc/2018/stage-4,109.8
1035,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2018  Prologue,2018-07-12,Prologue,Turcifal,Turcifal,302,1,race/gp-int-torres-vedras/2018/prologue,8.0
1036,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2018  Stage 2,2018-07-13,RR,Ventosa,Sobral Monte Agraço,302,2,race/gp-int-torres-vedras/2018/stage-2,162.0
1037,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2018  Stage 3,2018-07-14,RR,Serra D'El Rei,Torres Vedras,302,3,race/gp-int-torres-vedras/2018/stage-3,144.0
1038,GP Internacional Torres Vedras - Trofeu Joaquim Agostinho 2018  Stage 4,2018-07-15,RR,Cadaval,Montejunto,302,4,race/gp-int-torres-vedras/2018/stage-4,172.0
1039,UEC Juniors & U23 Road European Championships U23 - Road Race 2018,2018-07-15,RR,Zlín,Zlín,303,0,race/european-championships/2018,140.4
1040,Grande Prémio de Portugal N2 2018  Stage 1,2018-07-18,RR,Chaves,Castro Daire,304,1,race/Grande-Premio-de-Portugal-N2/2018/stage-1,140.7
1041,Grande Prémio de Portugal N2 2018  Stage 2,2018-07-19,RR,Castro Daire,Pedrógão Grande,304,2,race/Grande-Premio-de-Portugal-N2/2018/stage-2,177.2
1042,Grande Prémio de Portugal N2 2018  Stage 3,2018-07-20,RR,Pedrógão Grande,Montargil,304,3,race/Grande-Premio-de-Portugal-N2/2018/stage-3,144.1
1043,Grande Prémio de Portugal N2 2018  Stage 4,2018-07-21,RR,Montargil,Aljustrel,304,4,race/Grande-Premio-de-Portugal-N2/2018/stage-4,159.7
1044,Grande Prémio de Portugal N2 2018  Stage 5,2018-07-22,RR,Ferreira do Alentejo,Faro,304,5,race/Grande-Premio-de-Portugal-N2/2018/stage-5,142.8
1045,Grand Prix de la ville de Pérenchies 2018,2018-07-22,RR,Pérenchies,Pérenchies,305,0,race/grand-prix-de-la-ville-de-perenchies/2018,163.2
1046,V4 Special Series Debrecen - Ibrany 2018,2018-07-22,RR,Debrecen,Ibrány,306,0,race/v4-special-series-debrecen---ibrany/2018,157.6
1047,Prueba Villafranca-Ordiziako Klasika 2018,2018-07-25,RR,Ordizia,Ordizia,307,0,race/prueba-villafranca/2018,165.7
1048,Dookola Mazowsza 2018  Prologue,2018-07-25,Prologue,Warsaw,Warsaw,308,1,race/dookola-mazowsza/2018/prologue,2.4
1049,Dookola Mazowsza 2018  Stage 1,2018-07-26,RR,Kozienice,Kozienice,308,2,race/dookola-mazowsza/2018/stage-1,165.0
1050,Dookola Mazowsza 2018  Stage 2,2018-07-27,RR,Grodzisk Mazowiecki,Grodzisk Mazowiecki,308,3,race/dookola-mazowsza/2018/stage-2,166.5
1051,Dookola Mazowsza 2018  Stage 3,2018-07-28,RR,Teresin,Teresin,308,4,race/dookola-mazowsza/2018/stage-3,168.0
1052,Grand Prix Cerami 2018,2018-07-26,RR,Saint-Ghislain,Frameries,309,0,race/gp-cerami/2018,202.3
1053,VOO-Tour de Wallonie 2018  Stage 1,2018-07-28,RR,La Louvière,Les Bons Villers,310,1,race/tour-de-wallonie/2018/stage-1,193.4
1054,VOO-Tour de Wallonie 2018  Stage 2,2018-07-29,RR,Villers-La-Ville,Namur,310,2,race/tour-de-wallonie/2018/stage-2,167.2
1055,VOO-Tour de Wallonie 2018  Stage 3,2018-07-30,RR,Chimay,La Roche-En-Ardenne,310,3,race/tour-de-wallonie/2018/stage-3,169.2
1056,VOO-Tour de Wallonie 2018  Stage 4,2018-07-31,RR,Malmedy,Herstal,310,4,race/tour-de-wallonie/2018/stage-4,161.4
1057,VOO-Tour de Wallonie 2018  Stage 5,2018-08-01,RR,Huy,Waremme,310,5,race/tour-de-wallonie/2018/stage-5,187.5
1058,Kreiz Breizh Elites 2018  Stage 1,2018-07-28,RR,Calanhel,Plouray,311,1,race/kreiz-breizh-elites/2018/stage-1,181.1
1059,Kreiz Breizh Elites 2018  Stage 2,2018-07-29,RR,Ploërdut, Callac,311,2,race/kreiz-breizh-elites/2018/stage-2,93.0
1060,Kreiz Breizh Elites 2018  Stage 3,2018-07-29,RR,Carhaix-Plouguer,Carhaix-Plouguer,311,3,race/kreiz-breizh-elites/2018/stage-3,91.8
1061,Kreiz Breizh Elites 2018  Stage 4,2018-07-30,RR,Guingamp,Rostrenen ,311,4,race/kreiz-breizh-elites/2018/stage-4,171.8
1062,GP Kranj 2018,2018-07-29,RR,Kranj,Kranj,312,0,race/vn-kranja-memorijal-filipa-majcna/2018,157.3
1063,"Circuito de Getxo ""Memorial Ricardo Otxoa"" 2018",2018-07-31,RR,Getxo,Getxo,313,0,race/circuito-de-getxo/2018,185.0
1064,PostNord Danmark Rundt - Tour of Denmark 2018  Stage 1,2018-08-01,RR,Aalborg,Aalborg,314,1,race/tour-of-denmark/2018/stage-1,218.4
1065,PostNord Danmark Rundt - Tour of Denmark 2018  Stage 2,2018-08-02,RR,Viborg,Vejle,314,2,race/tour-of-denmark/2018/stage-2,174.2
1066,PostNord Danmark Rundt - Tour of Denmark 2018  Stage 3,2018-08-03,RR,Naestved,Vordingborg,314,3,race/tour-of-denmark/2018/stage-3,178.4
1067,PostNord Danmark Rundt - Tour of Denmark 2018  Stage 4 (ITT),2018-08-04,ITT,Nykøbing Falster,Nykøbing Falster,314,4,race/tour-of-denmark/2018/stage-4,19.1
1068,PostNord Danmark Rundt - Tour of Denmark 2018  Stage 5,2018-08-05,RR,Faxe,Frederiksberg,314,5,race/tour-of-denmark/2018/stage-5,199.1
1069,Volta a Portugal em Bicicleta Santander Totta 2018  Prologue,2018-08-01,Prologue,Setúbal,Setúbal,315,1,race/volta-a-portugal/2018/prologue,1.8
1070,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 1,2018-08-02,RR,Alcácer do Sal,Albufeira,315,2,race/volta-a-portugal/2018/stage-1,191.8
1071,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 2,2018-08-03,RR,Beja,Portalegre,315,3,race/volta-a-portugal/2018/stage-2,203.6
1072,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 3,2018-08-04,RR,Sertã,Oliveira do Hospital,315,4,race/volta-a-portugal/2018/stage-3,177.8
1073,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 4,2018-08-05,RR,Guarda,Penhas da Saúde,315,5,race/volta-a-portugal/2018/stage-4,144.3
1074,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 5,2018-08-06,RR,Sabugal,Viseu,315,6,race/volta-a-portugal/2018/stage-5,191.7
1075,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 6,2018-08-08,RR,Sernancelhe,Boticas,315,7,race/volta-a-portugal/2018/stage-6,165.4
1076,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 7,2018-08-09,RR,Montalegre,Santa Luzia (Viana do Castelo),315,8,race/volta-a-portugal/2018/stage-7,165.5
1077,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 8,2018-08-10,RR,Barcelos,Braga,315,9,race/volta-a-portugal/2018/stage-8,147.6
1078,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 9,2018-08-11,RR,Felgueiras,S. da Graça (Mondim de Basto) ,315,10,race/volta-a-portugal/2018/stage-9,155.2
1079,Volta a Portugal em Bicicleta Santander Totta 2018  Stage 10 (ITT),2018-08-12,ITT,Fafe,Fafe,315,11,race/volta-a-portugal/2018/stage-10,17.3
1080,Tour Alsace 2018  Prologue,2018-08-01,Prologue,Sausheim,Sausheim,316,1,race/tour-alsace/2018/prologue,4.7
1081,Tour Alsace 2018  Stage 1,2018-08-02,RR,Champ de Feu,Sélestat ,316,2,race/tour-alsace/2018/stage-1,147.5
1082,Tour Alsace 2018  Stage 2,2018-08-03,RR,Vesoul,La Planche des Belles Filles,316,3,race/tour-alsace/2018/stage-2,143.1
1083,Tour Alsace 2018  Stage 3,2018-08-04,RR,Ribeauvillé,Station du Lac Blanc,316,4,race/tour-alsace/2018/stage-3,165.3
1084,Tour Alsace 2018  Stage 4,2018-08-05,RR,Riedisheim,Dannemarie,316,5,race/tour-alsace/2018/stage-4,145.6
1085,Tour Cycliste International de la Guadeloupe 2018  Prologue,2018-08-03,Prologue,Baie-Mahault,Baie-Mahault,317,1,race/tour-cycliste-international-de-la-guadeloupe/2018/prologue,1.66
